"SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
373.611,437.282,453.167,342,453.937,595.999,340.184,398.949
537.231,521.48,674.065,514.207,628.463,808.959,503.684,682.453
1908.424,1879.497,2137.715,1345.188,2145.627,2617.015,1503.71,1897.374
458,606.184,521.322,450.925,586.008,1186.172,445,681.668
1719.599,1630.395,2341.346,1433.8,2659.777,3473.081,2010.848,2038.057
325.831,262.629,256.777,161.095,444.346,414.753,241.465,266.278
147.132,121.929,148.62,122.524,138.013,427.495,85.266,142.71
269.695,240.917,343.276,189.065,272.206,342.376,215.469,257.358
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2406.034,1841.658,2330.426,1018.646,2698.367,3262.43,1641.463,1533.151
1,0,0,0,0,1,0,0
269.477,55.753,1803.043,543.27,1913.523,1365.591,460.82,215.72
194,176.374,280.001,109.338,225.903,308.392,202,267.472
0,83.659,26.516,42.466,94.368,8.016,36,72.804
0,0,0,0,0,0,0,0
477.82,815.038,619.665,752.001,449,1177.976,409.545,993.858
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
348.48,526.131,370.859,964.692,396.745,526.593,210.701,698.052
1656.996,1563.148,1371.499,815.108,1475.118,1802.046,1023.288,1068.337
2489.436,2325.606,3057.909,2007.979,3452.347,4285.405,2184.138,2723.439
660.058,313,711.308,293,645.674,456.105,762.36,464.007
231.986,86.247,172.633,62.019,137.113,24.13,269.687,47.558
159.078,169.988,202.952,90.151,198.983,88.633,59.83,116.384
89008.344,84986.111,106413.747,69763.548,89196.028,144211.462,81722.624,118098.769
5390.645,2452.162,5528.335,1864.188,1612.754,1777.51,7396.508,6116.707
1514.152,1061.056,2296.719,1200.756,2066.349,2670.721,1827.718,1494.19
2.35,335.973,6.828,87.95,94.142,11.589,9.905,4.297
872.707,823.471,1219.345,647.244,1217.313,1547.353,892.433,903.624
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1
2860.606,3140.332,2717.259,2771.647,2466.875,3448.856,2598.168,3732.32
0,0,0,0,0.999,0.999,0,0
101,12,355,28,100,18,140.011,29
361.01,395.91,451.633,261.132,502.46,534.1,344.904,370.481
231.462,372.897,245.438,300.615,243.262,531.967,188.93,470.475
0,4.687,0,0,0,0,0,0
639.654,416.481,805.397,337.763,756.029,802.138,531.996,384.861
306.924,331.512,228.256,249,342.96,476.004,233.141,496.001
0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0
17.775,4.584,144.23,133.022,67.2,190.637,186.8,202.568
248.961,292.771,272.558,164.148,288.044,407.379,232.646,252.187
620.607,619.075,818.11,424.757,666.97,827,561.173,660.281
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
418.574,276.88,588.866,202.282,705.287,707.196,504.841,300.26
37.706,45.552,49.925,15.326,31.945,47.306,51.791,46.895
1031.634,986.377,1442.139,589.299,1329.01,1795.628,805.34,885.126
632.853,535.948,773.925,447.79,716.091,890.121,685.638,784.236
1681.087,1110.915,1809.614,918.205,1728.919,3517.161,1494.54,1109.993
36.924,43.13,51.104,23.9,46.116,64.888,5.604,12.506
420.002,527.089,561.748,733.264,692.598,1069.492,489,1387.623
271.889,265.703,301.114,195.095,313.661,337.187,223.177,228.462
1.468,0,0,0,0,9,1,3.45
0,12.923,25,16,17.066,0,24,19.352
190.001,85.999,228,78,186.999,136,100,89
0,1,0,0,0,0,0,1
127.602,182.422,128.991,3.249,12.404,146.225,90.716,101.082
285.495,213.848,192.121,189.054,228.898,355.242,138.64,313.946
729.54,387.411,678.819,404.212,431.354,737.993,550.055,772.219
35203.44,16972.459,98324.196,22252.193,32671.928,25965.358,49305.655,28117.53
2660.272,2957.48,2586.03,2299.673,1910.41,3976.555,1173.637,3966.704
0,0,0,0,0,0,0,0
439.2,250.958,353.751,161.906,330.966,398.612,275.389,250.191
4557.473,7448.753,6544.854,6736.068,6240.607,18790.315,3372.614,8882.147
0,0,42.188,0,0,0,0,0
0,0,0,0,0,0,0,0
5,6,8,9,17,26,3,6
28.489,11.844,26.565,35.572,31.587,68.745,10.627,30.474
63,102.194,49.563,69.799,65.432,100.633,63.115,151
527.342,532.096,473.808,287.797,373.513,845.867,328.157,212.428
486.261,484.106,514.543,354.284,692.994,579.025,339.46,399.533
741.834,452.129,686.593,129.513,747.007,731.004,684.781,1192.891
415.314,315.416,570.096,333.139,589.556,668.476,322.878,403.082
714,819.26,994.379,706,1132.782,1649.016,614.774,762.762
691,689.986,908.505,562,996.923,987.405,677.004,730.462
87.445,51.46,142.696,12.887,58.437,28.178,64.698,55.894
3,14.012,8,5,6,12.001,5,11
549.164,523.534,756.336,327.679,468.581,672.571,426.432,534.824
2210.238,1612.609,2655.194,1067.713,5683.638,3919.338,1742.395,1448.93
20.375,0,0,0,33,12,10,0
0,0,0,0,0,0,0,0
599.815,1860.396,753.903,896.58,1308.514,976.176,341.921,1245.019
390.568,355.971,271.179,152.158,340.568,231.707,387.695,294.12
2495.92,1501.577,2161.462,778.916,1839.913,949.079,1768.361,1116.905
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5.293,18,31,10,28,29.216,19,4.502
1036.967,938.739,1033.205,625.345,1021.786,1277.915,865.655,958.998
5.019,6.038,4.44,0,7.713,10.052,0,0
5.014,6.031,3.097,7.006,5.298,9.035,7.164,7.24
314.47,352.93,591.354,114.929,496.498,655.18,230.122,359.374
515.152,605.894,758.562,585.412,477.683,765.786,564.591,542.667
982.582,747.023,1186.856,469.934,1029.661,1155.127,1012.468,932.179
627.528,504.489,732.536,492.157,915.028,1116.715,686.851,956.651
101.856,150.9,67.29,83.606,50.289,210.604,89.852,155.752
2.117,2.323,0,0,2.693,0,0,5.876
0,0,0,0,68.091,0,0,174.317
0,0,80.637,53,0,0,0,23.604
0,0,10.008,0,25.611,0,18.416,0
19.2,5.796,0,2.827,10.97,2.731,26.759,18.047
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
151.993,39.379,98.619,14.896,158.386,154.099,75.963,45.994
0,0,0,0,0,0,0,0
0,0,19.122,0,0,0,0,0
44,38,52,18,13,15,62.002,57
4.596,11,2.243,7.512,22.106,9.183,4.124,5.576
141.243,0,164.321,44.243,201.673,282.959,75.916,0
470.926,449.339,287.871,263.522,506.042,633.162,603.581,787.144
0,0,0,56.438,0,0,0,0
128.74,111.147,177.501,120.032,58.229,71.489,27.064,59.058
0,0,0,0,0,0,0,0
0,0,0,3.717,0,0,0,0
0,0,0,0,0,0,0,0
1905.641,1370.566,1280.111,941.845,1010.145,1676.887,1304.883,1398.665
744.87,686.045,794.183,386.402,1084.944,905.854,577.783,473.822
0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0
3625.136,3412.162,4203.442,5113.466,6513.098,15434.182,4306.15,8245.692
127.297,189.669,279.527,105.011,133.042,278.163,92.718,63.538
1585.503,983.592,1636.268,567.167,1836.683,2159.961,1352.95,840.488
486,226.734,935.66,557.006,41.068,28.826,785.538,493.871
0,4,0,0.82,2,1,3,2
1997.154,867.974,3495.77,891.057,775.784,400.756,2475.526,1219.918
402.802,729,720.567,677.032,422.777,1761.605,353.808,456.219
0,4,0,0,0,0,0,2
2255.999,1660.368,2853.444,1248.513,2246.799,2701.753,2528.235,1876.729
220.115,418.746,181.433,158.592,387.939,337.21,241.604,282.801
6,0,16,2,29,6,12.757,5
856.087,585.336,1180.175,310.068,1356.571,579.92,845.177,559.34
731.643,997.113,1270.237,752.908,1277.177,2312.809,495.444,775.007
0,0,0,1,0,1,0,0
339.194,525.554,399,232.125,435.539,803.663,237,496.051
6.338,0,7.532,0,12,0,0,3.915
241.911,545.097,247.35,588.797,362.392,566.415,258.931,707.177
116.555,121.406,183.027,103.632,76.44,202.181,114.743,127.397
1,0,6,1,1,0,8,5
2354.218,2812.514,3174.12,1716.284,3121.515,3264.905,1687.006,1667.065
993.689,653.093,2707.464,537.349,1350.156,2639.976,1173.717,1187.753
458.167,286.262,584.323,200,518.021,735.053,316.461,287
195.801,208.741,275.349,153.103,326.113,366.031,199.347,223.312
60.184,45.332,54.386,28.823,60.044,75.796,46.354,47.271
180.816,143.669,188.867,121.177,195.956,190.204,167.647,173.729
654.093,635.978,874.544,562.29,617.921,937.229,610.74,747.577
138.034,107.601,196.753,77.65,194.847,210.338,96.651,94.376
332.793,318.183,402.14,284.327,525.901,560.562,362.282,348.612
55.908,42.041,91.938,43.359,95.802,71.196,49.615,33.358
0,0,0,0,4.145,0,0,0
671,545.21,629.166,454.568,553.002,993.956,436.171,553.718
360.713,388.105,388.087,265.618,501.844,765.634,299.999,375.407
111.245,0,0,110.825,0,66.098,0,150.8
12.266,25.484,11.026,11.216,21.837,31.235,9.152,27.519
332.637,288.8,381.356,213.768,318.335,591.993,296.636,278.668
429.95,549.121,612.999,322.435,618.019,1289.964,466.383,448.001
2,1,1,0,2,1,2,2
37.351,124,67.29,73.025,89.54,156.076,68.354,85.439
169,151,171.175,85,159,167,119,88.385
171.013,171.011,284.105,162.114,263.213,339.424,174.631,234.207
203.942,133.436,200.698,90.308,209.903,246.157,135.275,145.101
1708,1455.104,2057.206,1091.195,1863.372,2656.441,1741.591,1521.719
103.697,92.377,74.503,47.808,66.417,159.413,90.436,106.005
297.001,299.514,260.714,128,209.017,281.897,211.839,240
194.918,166.322,202.12,114.617,168.301,273.45,173.658,174.844
0,0,0,0,0,0,0,0
234.993,197.466,385.307,64.702,273.214,383.46,256.317,172.35
31,0,40,18,54,32,45.502,0
1,1,0,0,0,0,0,1
0,75.88,0,84,0,124,0,208
0,0,0,0,0,0,0,0
4,32.575,11,0,5.517,25,2.063,12
1,4,1,0,0,1,0,2
0,0,0,0,0,0,0,0
86.199,156.69,161.851,79.198,252.867,62.849,74.529,152.119
303.285,257,301,137.001,1583.756,2732.853,84.692,104
9,167.002,20,96.02,0,36.001,16,122
564,649.015,1301.799,737.455,1990.239,3399.993,457,605.333
0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,52.311,0,31.014,0,31.713,0
32,1.889,18.554,9,60,16.225,28.05,4.457
14.963,15.067,12,7.86,24.444,8.844,14.71,12.039
6,14,12,11,11.002,32,10,23.007
0,0,0,0,0,0,0,0
442.987,411.778,463.554,227.745,442.399,651.493,340.254,338.516
222,180.999,372.012,173.546,247.195,287.161,210.571,214.209
0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,5
416.537,338.695,366.876,197.358,448.621,463.942,342.358,452.092
488.954,571.915,550.423,352.909,439.21,739.082,400.906,544.119
7.961,13.217,16.125,8.807,22.892,12.672,1.954,12.167
814.698,344.747,534.313,199.96,551.079,487.767,685.862,392.738
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
171,133,163,96,185,213,154,167
0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1
1210.805,1008.935,1321.278,1336.663,1704.741,1750.945,1291.886,1409.73
7,19,7,5,5,9,4,11
0,0,0,0,0,0,0,0
281,0,392.108,219,91.316,125.921,398.003,212.634
0,0,0,0,0,58.971,99.936,0
0,23.598,0,0,32.523,40.468,28.245,0
331,316,247.001,175,361,358,201.059,238
374.63,427.035,500.484,449.372,492.892,811.319,389.213,579.364
1,0,0,1,0,0,0,0
62.66,36.506,70.771,43.383,82.829,50.585,81.52,32.644
848,200.004,488.002,45.018,873.019,163,525.022,104
1875.054,1394.034,2243.918,1201.244,2127.59,3436.288,2162.134,1745.964
2021.671,3502.556,3433.893,3405.583,3082.872,6800.171,1911.217,4534.427
0,0,0,0,0,0,0,0
786.984,581.617,609.44,356.637,905.139,985.156,673.686,428.903
168.735,122.402,285.825,100.862,115.711,338.325,236.346,277.297
232.448,334.978,282.557,250.245,192.58,728.272,162.398,422.556
36.741,51.421,45.793,21.004,25.917,59.034,89.994,144.185
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
119.559,95.546,86.41,96.789,86.206,79.29,124.046,131.591
0,0,0,0,0,0,5.163,0
1019.668,912.295,1289.621,701.423,1112.694,1166.827,951.981,889.698
246.569,212.221,336.106,154.185,198.121,425.959,292.657,0
80.263,58.585,98.904,0,93.194,101.498,70.357,109.704
770.8,731.937,633.185,430.085,657.138,961.243,526.551,632.519
915.339,582.284,921.537,525.44,1094.345,1026.182,692.537,682.053
199.83,220.416,308.458,167.857,282.419,362.529,218.859,219.783
73.15,64.094,88.951,78.804,73.502,100.469,84.04,87.752
468.041,436.365,494.447,213.318,364.773,521.433,325.818,349.148
466.819,420.213,561.028,293.118,501.033,600.536,443.806,463.088
1280.316,1341.656,1704.913,1073.363,1446.147,2094.158,1281.253,1236.456
169.352,129.963,161.513,85.548,261.355,210.109,173.716,78.184
174.507,190.731,201.666,110.978,161.186,332.96,132.058,215.002
34.035,9.123,36.277,16.723,93.182,27.721,46.04,25.713
435.816,436.647,514.801,302.768,408.118,576.103,440.005,366.277
1401,1883.004,2520.737,1779.485,4115.596,8224.742,1702.989,2560.697
2,0,0,1,8.404,8,0,1
0,0,6,0,0,3.522,0,0
38.779,134.512,60.383,80.637,60,64.424,19.514,75.18
7093.713,4194.578,7546.563,2840.224,10216.735,4321.878,6641.697,3944.957
0,0,0,0,0,0,0,0
361,889.334,290,432.897,861.288,1388.41,1411.537,1611.505
0,1,0,0,4.685,1.702,0,0
0,0,0,0,0,0,0,0
3,49,18,543,1,10,14,1065.398
2,1,2,0,5,7,1,4
0,0,0,0,0,0,0,0
10.418,29,107.047,54.009,87.811,127.365,63.051,53.839
2034.63,886.296,1632.592,543.925,2409.147,868.143,2096.973,1040.629
2,1,6,6,25,19,2,2
48.876,58.946,69.031,29.153,48.033,74.128,62,54.778
315.156,207.379,444.569,187.861,426.682,397.599,253.442,271.273
0,0,0,0,0,0,0,0
5.826,67,121.112,71,116.442,132.411,52.188,74
4,0.693,13.049,0,0,5.308,0,2.762
2351.515,1919.04,2438.028,1373.159,2584.776,3177.407,2028.573,2158.299
199.004,200.267,275.656,171.744,230.452,402.395,202.432,227.621
1211.298,1049.772,1098.417,618.354,1054.958,1647.843,746.542,1008.015
962.942,668.433,1255.956,607.929,1210.837,1078.145,975.561,740.983
522.268,552.607,591.618,171.102,109.477,363.234,240.184,354.231
4,0,1,0,0,1,0,0
0,6.48,0,5,2.535,12,0,1.404
1192.175,1348.159,1325.08,884.6,1418.01,2112.079,1061.817,1401
85.066,82.535,136.282,88.029,105.059,141.779,111.687,104
363.053,236.514,443.155,155.097,464,301.444,412,252.371
391,295.098,273.601,226.839,305.939,242.501,354.769,264.509
0,0,0,0,0,44.187,0,0
888.457,853.043,671.616,178.117,699.59,732.155,831.846,828.717
3880.417,3578.6,4469.332,1858.733,5686.999,6312.663,3289.649,2978.189
105.839,71.612,157.481,25.727,340.739,182.627,60.245,159.441
405.696,441.585,537.97,361.593,488.736,892.003,485.638,585.532
34.956,13.562,91.54,49.326,57.358,71.149,58.405,92.068
157.18,165.136,136.167,154.784,230.794,192.118,155.494,168.825
228.688,193.803,191.611,102.442,184.798,209.45,203.688,226.998
117.649,106.741,111.569,69.006,124.498,119.536,98.978,77.351
2132.585,1705.233,2378.452,1178.855,2931.761,3601.284,1730.631,1918.369
3,0,0,0,0,0,0,0
0,1,3,0,14.108,10.802,5.411,5
0,0,0,0,0,0,1.688,0
6,2.192,0,1,0,0,6.157,0
0,0,0,0,1,0,0,0
0,0,7.696,0,14.141,17.581,0,25.506
34.652,60,33.735,30,40.855,26.245,21.368,31.473
227.921,192.341,275.24,143.201,351.181,338.364,189.831,175.355
463.381,520.956,524,419,562.219,715.513,419.119,533.214
1791.603,1827.544,2336.795,2010.318,2017.411,2075.92,1589.062,2243.212
211.619,139.42,219.817,147.797,545.291,643.383,273.696,233.94
0,0,1,0,0,0,0,0
0,1,4.417,0,1.15,0,1.999,1
0,0,0,0,0,0,1,0
9,10,15,0,4,6,13,0
0,1,2,0,2,7,2,0
2587.296,2374.012,4069.108,2109.209,3064.062,3700.663,2325.234,2855.558
53,70,54.457,18.914,50.486,58.269,48.608,37.733
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
188,195,223,151.004,118,144,201.06,223
216.219,115.963,315.221,85.76,288.511,257.967,212.939,177.778
167.104,116.817,184.888,72.189,183.65,179.171,170.291,113.937
176.677,82.219,192.933,43.083,190.192,154.965,135.917,149.349
94.98,98.971,46.088,36.7,52.902,96.332,59.494,64.56
89.312,66.792,128.783,46.301,100.649,129.054,77.487,111.868
1112.281,1220.251,1215.844,954.079,1251.711,1897.337,997.079,1292.037
227.264,193.895,400.58,177.914,326.47,409.372,278,302.208
7.92,1.571,4.549,6.205,28.136,10.921,3.266,12.437
19.158,5,36,3,44.447,29.812,33.367,11
91.095,75.037,101.225,61.264,106.339,115.575,112.735,98.996
202,220.001,202.189,168.001,220.227,280.252,199.395,261.001
963.34,831.421,1073.304,546.404,1267.187,1432.466,778.871,813.758
1468.366,1422.012,1694.187,992.022,2084.643,2614.331,1334.153,1506.068
53,48.999,45,36,75,89,60,65
247.002,217.888,222.387,120.747,236.133,244.571,147.912,196
2,0,5,0,3,4,0,0
5.016,4.688,36.008,33.892,4.995,2.257,5.77,3.408
0,1,0,0,1.314,0,0,0
6,4.009,11,5,18,14,7,2
1.001,0,0,0,1,0,0,2
0,0,0,0,0,0,0,0
27.832,2.705,34.964,5.497,6.476,6.524,4.056,5.969
0,0,0,0,0,0,0,0
8,3,5,7,5,11,5,2
26.254,38.656,56.276,4.851,31.928,46.02,7.261,29.853
424.342,480.713,194.004,246.115,496.646,818.39,475.546,579.658
2.396,0,0,7,4,2,9.563,8.871
274.063,256.224,351.351,161.205,276.189,402.686,260.24,247.345
1,0,0,0,1,1,0,0
793.009,788.055,787.235,417.072,701.003,945.072,705.431,602.786
0,0,0,0,0,0,0,0
205.438,143.105,2.025,1.161,320.287,371.786,210.226,236.893
223.626,240,240.313,152,281.016,271.085,178.523,200.109
571.028,161.438,2189.176,838.684,714.513,3817.183,1496.919,1140.306
265.685,386.655,618.047,528.391,928.447,1002.284,434.371,624.699
0,0,0,0,0,0,0,0
0,0,14.76,27.48,0,14.995,19.983,0
0,21.397,5.818,6.516,0,0,3.189,11.36
0,0,0,0,0,0,0,0
2750.283,2338.285,3046.394,1586.901,3050.795,3982,2186.556,3343.641
0,0,1.053,6,6.738,4.405,3.682,0
220,173.009,210,76.001,147,137,160,123
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
633.983,483.075,503.436,174.884,516.167,646.473,467.633,340.22
1914.523,2074.975,2267.577,1280.994,2365.388,2842.367,1956.656,2140.891
0,0,1,0,0,0,0,0
511.079,332.255,579.981,368.84,242.52,520.724,253.638,350.718
2798.006,5830.759,2652.927,3178.676,2761.447,5232.687,2678.718,6100.475
11164.117,10335.594,16629.518,10096.603,21013.052,26095.757,10617.396,14496.178
151.156,277.373,307.121,318.544,261.506,313.698,236.92,338.703
0,0,2,0,1,0,0,3
7442.002,8890.32,9879.958,8205.636,7737.879,9947.814,7606.37,11893.726
0,0,1,1,7,0,1,2
1220.97,1553.136,1679.649,1550.182,1167.15,1971.987,1247.677,2232.25
0,0,0,0,0,0,0,0
1687.741,2861.25,2521.637,2368.799,2497.609,4405.449,1841.07,4096.838
19,20,22,11,23,17.003,30,25
27,0,91.381,63.908,40.451,54.33,32.221,48.051
252.009,689.09,307.148,439.803,234.112,722.977,195.162,551.974
21193.901,22677.521,25489.17,14523.76,31110.807,43837.55,18402.85,20855.126
705.692,1387.588,688.356,947.251,745.597,1953.275,591.431,1486.739
0,155.438,108.354,116.146,108.857,140.127,137.968,0
0,3,8,4,1,8,3,5
0,0,0,3,3,1,7,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,26,27,18,24.011,30,11,33
217.004,230,287,172.003,80,192,579.422,680.051
1297.848,4482.83,2093.128,2031.22,3988.351,9670.287,1651.748,6384.022
60.615,86.903,52.368,26.799,92.745,56.405,1.134,70.247
0,19.637,78.034,0,0,121.868,2.502,41.493
0,0,1.648,1.495,3.194,4.776,7.185,4.987
0,0,5.848,0,2.436,0,0,0
0,0,0,1,0,0,2.783,0
0,0,0,0,0,0,0,0
0,15.833,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.438,4.563,7.662,4.34,3.128,8.074,5.946,2.132
391.976,313.041,354.679,208.656,305.76,514.681,270.137,366.719
1,0,0,0,2,0,2,0
7.305,33.715,17.412,13.393,59.875,1.546,11.68,84.234
835.849,484.282,768.943,162.065,929.265,1141.758,575.48,455.309
1770.556,1732.502,2127.919,1428.859,2072.943,2961.84,1555.573,1767.276
280.527,192.839,315.328,148.916,272.391,366.828,208.558,192.447
627.001,975.787,668.717,738.848,1020.451,1957.11,529.457,1038.033
0,0,1,0,0,0,0,0
887.418,817.83,881.201,478.337,1008.217,1171.378,739.148,774.36
131.415,122.495,108.684,116.317,161.605,286.197,177.578,234.945
18.143,24.785,65.829,26.446,27.789,30.941,32.731,18.37
3704.359,3983.653,4164.085,2664.136,4309.828,5678.615,3282.808,4299.464
1493.512,1344.1,1392.814,810.626,1242.086,1757.928,1420.867,1527.666
7098.386,5130.845,7184.664,4845.329,7947.651,8770.109,5449.091,6286.269
7554.052,7615.807,9201.465,5376.041,10705.949,13594.601,6446.747,6987.742
1086.209,1168.073,1382.266,832.175,1171.722,1931.67,969.365,1080.036
1738.001,1562.036,2137.963,1380.16,2170.356,2659.285,1442.934,1825.218
12.242,14.871,3.539,9.458,4.619,4.382,8.257,1.074
51.502,1.741,0,1.653,36.615,0,0,9.119
515.188,295.059,584.704,178.639,608.732,761.093,369.717,464.522
433.001,271,522.832,257.001,503,414.999,442.203,290.12
2119.827,2005.833,2506.207,1746.774,2637.657,2945.316,1968.139,2191.871
854.853,766.342,919.164,649.62,971.913,994.594,829.775,922.373
11.432,16.973,0,19.428,22.059,11.578,63.583,35.466
496.866,385,671.906,337,574.056,717.986,412.002,502
204.666,102.119,235.705,45.907,119.372,101.97,139.667,137.935
68.115,60.972,90.842,56.29,80.714,80.922,53.608,62.963
385.74,529.806,301.845,372.767,403.714,661.161,281.276,565.279
276.871,317.34,392.637,246.182,439.66,525.235,339.557,317.208
302.853,225.624,315.97,165.624,317.424,369.559,276.673,214.268
108.034,180.04,160.253,1.668,139.478,329.706,46.895,60.757
485,401.275,588.049,278.257,688.18,656,502.344,450.004
49.846,0,9.167,2.556,186.001,275.234,21.378,0
178,0,0,82.274,190.816,131.002,145.201,77.634
1319.605,1371.525,1657.381,1062.113,1636.99,2051.011,1158.3,1425.32
334.471,300.579,655.338,169.209,544.17,546.608,215.464,252.4
398.145,705.437,490.525,610.378,451.959,1105.752,268.907,853.357
312.098,247.012,360.065,213.46,339.332,337.969,277.007,248.343
807.004,1022.121,757.129,451.209,797.345,1171.295,503.458,1101.256
57,51,56.001,30,59,72,48,59
856.346,4433.453,828.789,1147.141,977.597,1636.423,271.147,1116.031
116.673,50.459,79.354,28,161.682,111.035,144,101.516
0,0,0,0,0,0,0,0
105.794,34.962,226.015,66.689,305.041,484.662,124.115,158.464
0,0,2,1,0,0,0,0
2017.652,1644.449,1903.367,800.366,1790.632,1567.018,1481.011,1277.674
83.01,61.274,115.324,88.675,129.121,132.995,77.42,51.53
2313.236,1967.879,2296.499,1560.61,2005.86,2805.293,2033.343,2198.784
542.751,454.617,783.041,546.521,818.899,915.908,486.032,635.952
1919.27,1733.873,2068.355,1247.215,2229.741,2799.066,1763.876,1709.742
229.836,187.603,197.838,149.635,337.083,378.669,182.998,210.77
115.866,136.679,214.717,105.693,167.853,177.451,146.762,137
2.482,3.939,16.284,7.053,9.07,12.549,5.457,0
42.02,39.377,78.645,34.856,68.147,61.048,52.638,31.102
238.529,123,244.328,29,106,278.214,208.677,56
0,0,0,0,0,0,0,0
50.024,43,27.228,1.821,38.418,77.628,51.216,6.971
9996.908,8254.408,16175.574,6990.336,15806.811,18833.021,12298.166,13865.168
2267.126,2366.352,2691.386,1897.98,2813.751,3922.741,1796.044,2268.899
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
34,78,1.734,0,13.835,0,0,0
0,0,0,0,0,0,0,0
1,0,2,1,1.318,0,1,1
0,0,0,0,1.286,0,0,0
21.349,19.621,27.156,17.676,13.832,11.447,25.282,19.762
2503.977,1695.599,1727.677,681.146,2202.897,1957.93,1307.431,1131.945
32.044,47.111,51.739,33.92,14.985,29.479,33.872,17.444
113.756,46.86,132.969,66.422,103.474,97.171,119.26,74.684
72.679,24.402,71.852,36.41,21.009,33.58,71.511,30.644
1,1,2,1,1,1,0,1
0,0,0,0,0,0,0,0
1,0,3,2,1,2,2,0
0,8.998,16.53,1.659,53.005,84.999,11.49,9.113
1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
401.701,803.909,348.148,473.59,142.112,303.714,296.967,570.46
2491.464,1479.419,2186.522,1224.613,5078.793,5557.258,1425.25,1189.237
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,1
907.924,708.149,1440.064,823.976,819.517,660.53,1123.712,905.691
586.209,794.17,1037.113,824.897,878.223,950.138,715.475,887.234
268.556,444.458,491.253,491.01,304.997,319.439,350.918,412.951
21.694,4.749,5.6,0,0,0,0,0
0,1,0,0,1,0,0,0
1079.073,817,1317.522,767.11,1062.658,861.626,875.42,832.542
91.955,31.79,84,28,131.593,104.312,56.658,17
58.736,50.608,59.659,29.988,49.865,50.728,44.044,31.454
89.658,76.787,59.26,27.757,71.004,71.712,49.185,56.529
414.025,626.002,561.243,653.877,447.544,776.29,379.485,811.817
311.494,309.753,352.828,219.292,370.23,417.924,268.366,338.336
25468.162,20772.312,33774.498,15929.674,29270.663,29460.344,22316.366,23149.194
1003.872,842.234,1069.426,964.371,1494.798,1398.877,968.519,946.12
